"course_id";"course_title";"Category_1";"Category_2";"url";"num_reviews";"is_paid";"price";"num_subscribers";"num_lectures";"level";"content_duration";"published_timestamp";"rating";"language";"is_subtitle"
119;"Advanced White Hat Hacking & Penetration Testing Tutorial";"IT & Software ";"Network & Security ";"https://www.udemy.com/advanced-white-hat-hacking/";65;"True";50;1315;59;"Beginner Level";2.5;"2015-11-18T22:40:10Z";4.2;"Spanish";"True"
120;"Windows 8.1 Developer Training: Geek Edition Jump Start";"IT & Software ";"Operating Systems ";"https://www.udemy.com/windows-81-developer-training-geek-edition-jump-start/";21;"False";0;29167;8;"Intermediate Level";1.5;"2014-05-27T16:22:16Z";2.7;"English";"False"
121;"C Programming for Beginners - Go from Zero to Hero!";"IT & Software ";"Other ";"https://www.udemy.com/c-programming-for-beginners-go-from-zero-to-hero/";114;"True";50;1056;42;"All Levels";3.0;"2017-02-09T19:33:52Z";2.6;"Hindi";"False"
122;"PLC Programming From Scratch (PLC I)";"IT & Software ";"Hardware ";"https://www.udemy.com/plc-programming-from-scratch/";1230;"True";180;2212;24;"Expert Level";4.5;"2013-03-05T18:27:38Z";4.6;"English";"True"
123;"Intro to Cyber Security Certification - Security+ Boot Camp";"IT & Software ";"Network & Security ";"https://www.udemy.com/securityplustraining/";359;"True";50;2946;284;"All Levels";31.5;"2016-05-05T23:07:43Z";4.8;"Hindi";"False"
124;"Linux for Beginners";"IT & Software ";"Operating Systems ";"https://www.udemy.com/linuxforbeginners/";682;"True";100;271;47;"All Levels";3.5;"2017-02-20T23:45:20Z";4.6;"Spanish";"False"
125;"Hacking Techniques for IT Professionals 2.0 Complete Course";"IT & Software ";"Network & Security ";"https://www.udemy.com/it-security-professional-certified-hacking-training/";91;"True";25;3771;35;"All Levels";2.5;"2015-02-13T14:37:18Z";2.6;"English";"True"
126;"Cisco Network CCNA IPv6";"IT & Software ";"Network & Security";"https://www.udemy.com/networkingstepbystep-ipv6-addressing-and-basic-connectivity/";103;"True";200;3143;39;"Intermediate Level";3.0;"2015-11-10T22:55:53Z";2.5;"Japanese";"False"
127;"Active Directory & Group Policy 2012 Lab";"IT & Software ";"Operating Systems ";"https://www.udemy.com/active-directory-group-policy-2012/";351;"True";20;1951;20;"Intermediate Level";0.55;"2015-10-13T21:07:22Z";5.0;"Spanish";"True"
128;"Cisco  CCNA & NEW CCENT / ICND1 (100-105) Labs & More!";"IT & Software ";"Network & Security";"https://www.udemy.com/cisco-ccna-200-120-labs-gateway-to-success/";331;"True";90;4022;14;"Expert Level";1.0;"2016-12-15T15:49:13Z";3.9;"Hindi";"False"
129;"Python Course : Learn Python Programming, MongoDB, Django...";"IT & Software ";"Other ";"https://www.udemy.com/learn-programming-quick-with-python-by-examples/";178;"False";0;11724;17;"Beginner Level";1.5;"2016-03-04T05:58:09Z";3.9;"Hindi";"True"
130;"Learn Cloud Computing With AWS";"IT & Software ";"Other ";"https://www.udemy.com/learn-cloud-computing-with-aws/";102;"True";20;2283;16;"Intermediate Level";2.0;"2015-04-20T18:52:32Z";3.2;"English";"False"
131;"SVG & CSS Animation - Using HTML & CSS";"IT & Software ";"IT Certification ";"https://www.udemy.com/svg-animation/";245;"True";35;1181;18;"Beginner Level";1.0;"2017-06-29T23:34:42Z";4.4;"Hindi";"True"
132;"Microsoft Development Essentials";"IT & Software ";"Other ";"https://www.udemy.com/microsoft-development-essentials/";44;"True";50;1852;14;"All Levels";2.5;"2016-12-28T18:19:16Z";4.7;"English";"True"
133;"The Complete Salesforce Administrator Certification Course";"IT & Software ";"IT Certification ";"https://www.udemy.com/salesforce-administrator/";1692;"True";100;4661;20;"All Levels";1.0;"2014-09-01T21:43:47Z";3.2;"Hindi";"False"
134;"Master Your Apple Mac - 10 Top Essential Tips and Tricks";"IT & Software ";"Operating Systems ";"https://www.udemy.com/10-top-yosemite-tips-and-tricks/";360;"True";50;989;11;"All Levels";1.0;"2017-04-24T16:42:56Z";3.7;"English";"False"
135;"Mastering Agile Scrum Project Management";"IT & Software ";"IT Certification ";"https://www.udemy.com/mastering-agile-scrum-project-management-pmi-rep/";462;"True";20;5841;28;"All Levels";1.5;"2016-06-14T15:43:23Z";4.6;"Japanese";"True"
137;"معمل الاردوينو: الطريق للتحكم بالاشياء";"IT & Software ";"Hardware ";"https://www.udemy.com/arduinoworkshop/";416;"True";200;1087;61;"All Levels";9.5;"2017-03-23T05:54:27Z";4.5;"English";"True"
138;"Raspberry Pi: Full Stack";"IT & Software ";"Hardware ";"https://www.udemy.com/rpi-full-stack/";335;"True";200;611;26;"Beginner Level";1.0;"2017-06-07T17:15:07Z";3.5;"Hindi";"False"
139;"Introduction to Web Technologies";"IT & Software ";"Other ";"https://www.udemy.com/introduction-to-web-technologies/";287;"True";60;1922;15;"All Levels";20.0;"2016-01-21T01:25:31Z";4.1;"Spanish";"False"
140;"Jailbreaking Strategies and Secrets for iOS 8 and Others ";"IT & Software ";"Operating Systems ";"https://www.udemy.com/how-to-jailbreak-ios-8/";41;"True";150;9015;23;"All Levels";2.5;"2014-07-01T20:04:27Z";4.9;"Japanese";"False"
141;"A Complete Java Tutorial Course for Beginners";"IT & Software ";"IT Certification ";"https://www.udemy.com/core-java-tutorial/";60;"True";20;661;12;"All Levels";1.0;"2017-05-02T21:59:07Z";4.2;"English";"True"
142;"Twitter absolute basics";"IT & Software ";"Other ";"https://www.udemy.com/twitter-absolute-basics/";134;"True";105;1077;55;"Beginner Level";6.0;"2016-08-19T20:12:24Z";4.3;"Spanish";"False"
143;"A Rookie's Guide to Raspberry Pi";"IT & Software ";"Other ";"https://www.udemy.com/a-rookies-guide-to-raspberry-pi/";171;"True";20;6050;17;"Beginner Level";1.5;"2014-05-18T19:08:04Z";4.0;"English";"True"
144;"Website Hacking in Practice";"IT & Software ";"Network & Security ";"https://www.udemy.com/website-hacking-in-practice/";70;"True";150;3523;45;"All Levels";4.0;"2016-01-10T21:39:39Z";4.5;"Hindi";"False"
145;"The Complete Cyber Security Course : Anonymous Browsing!";"IT & Software ";"Network & Security ";"https://www.udemy.com/the-complete-cyber-security-course-anonymous-browsing/";205;"False";0;56659;16;"Beginner Level";1.5;"2013-04-07T21:39:25Z";3.6;"English";"True"
146;"JSP (Java server pages) and servlet basics - Free course";"IT & Software ";"IT Certification ";"https://www.udemy.com/jsp-servlet-free-course/";339;"True";100;1444;59;"Beginner Level";5.0;"2016-07-25T16:08:07Z";3.6;"Japanese";"False"
147;"Beginning Arduino: Make your own environment monitor system";"IT & Software ";"Hardware ";"https://www.udemy.com/beginning-arduino/";120;"True";60;2900;36;"Intermediate Level";2.5;"2014-10-19T22:04:51Z";4.0;"Hindi";"True"
148;"QTP Tutorial: Identifying Objects Easily and Quickly";"IT & Software ";"Other ";"https://www.udemy.com/qtp-tutorial-learn-to-properly-and-quickly-identify-objects/";172;"True";200;1437;34;"Beginner Level";2.5;"2016-08-08T22:23:09Z";2.6;"English";"False"
149;"Computer System Protection - Advanced Methods";"IT & Software ";"Network & Security ";"https://www.udemy.com/computer-system-protection-advanced-methods/";298;"True";200;453;33;"Intermediate Level";3.0;"2017-03-14T00:39:45Z";3.3;"Spanish";"False"
150;"Learn T-SQL From Scratch For SQL Server Administrator";"IT & Software ";"IT Certification ";"https://www.udemy.com/become-a-production-sql-server-administrator/";198;"True";20;2437;23;"All Levels";1.5;"2016-11-16T17:38:38Z";4.9;"Hindi";"False"
151;"Microsoft Windows Server 2012 Certification - Exam 70-411 ";"IT & Software ";"Network & Security ";"https://www.udemy.com/microsoft-windows-server-2012-certification-exam-70-411/";133;"True";30;5057;13;"Beginner Level";1.0;"2015-02-06T07:12:25Z";2.8;"Japanese";"False"
152;"Cisco CCNA Network Fundamentals Final Chapters";"IT & Software ";"Network & Security";"https://www.udemy.com/cisco-ccna-network-fundamentals-final/";101;"True";95;6092;29;"Beginner Level";1.5;"2016-11-03T05:22:20Z";4.1;"English";"False"
153;"API and Database Testing with Specflow and C#";"IT & Software ";"IT Certification ";"https://www.udemy.com/api_db_testing/";76;"True";95;4530;31;"All Levels";1.5;"2015-08-06T19:08:20Z";4.3;"Hindi";"False"
154;"Cybersecurity Awareness Training";"IT & Software ";"Network & Security ";"https://www.udemy.com/security-awareness/";382;"True";60;6967;34;"All Levels";1.0;"2017-05-02T20:53:24Z";3.5;"Japanese";"False"
155;"Big data Internship Program - Foundation";"IT & Software ";"IT Certification ";"https://www.udemy.com/big-data-internship-program-part-1-foundation/";204;"True";20;727;25;"Beginner Level";3.0;"2017-04-26T18:17:51Z";3.7;"Japanese";"True"
156;"IT Security Fundamentals: CompTIA Security+ 2015";"IT & Software ";"IT Certification ";"https://www.udemy.com/it-security-fundamentals-comptia-security-2015/";344;"True";20;1560;25;"All Levels";3.0;"2016-08-31T22:03:44Z";2.6;"English";"True"
157;"Amazon Web Services - Learning and Implementing AWS Solution";"IT & Software ";"IT Certification ";"https://www.udemy.com/amazon-web-services-aws/";187;"True";200;1047;46;"All Levels";3.5;"2017-01-26T22:55:27Z";2.7;"English";"False"
158;"Advanced Mac OS X - Technical And Security Skills";"IT & Software ";"Network & Security ";"https://www.udemy.com/advanced-mac-os-x/";76;"True";125;1045;17;"Intermediate Level";1.0;"2017-04-24T21:59:45Z";4.2;"Hindi";"True"
159;"Learning Windows PowerShell";"IT & Software ";"Operating Systems ";"https://www.udemy.com/learning-windows-powershell/";431;"True";200;3050;22;"Beginner Level";2.0;"2015-01-27T09:27:49Z";4.9;"Spanish";"False"
160;"Connect I/O- A SoftPLC";"IT & Software ";"Network & Security ";"https://www.udemy.com/connectio/";138;"True";200;2988;43;"All Levels";4.5;"2015-09-29T19:15:24Z";2.5;"Hindi";"True"
161;"Short and Sweet: Selling for Security Professionals";"IT & Software ";"Network & Security ";"https://www.udemy.com/short-and-sweet-selling-for-security-professionals/";57;"True";35;2623;20;"Beginner Level";1.0;"2015-08-21T20:33:25Z";3.4;"English";"True"
162;"Storage Area Network with Openfiler Linux ";"IT & Software ";"Network & Security ";"https://www.udemy.com/build-your-own-san-storage/";91;"True";200;1924;544;"All Levels";46.5;"2015-07-16T22:03:29Z";3.4;"English";"False"
163;"Cisco CCNA Network Fundamentals Chapter 2";"IT & Software ";"Network & Security";"https://www.udemy.com/cisco-ccna-network-fundamentals-chapter-2/";130;"True";200;3804;66;"All Levels";5.0;"2015-06-19T21:22:17Z";4.4;"Japanese";"True"
164;"Big Data Hadoop - The Complete Course";"IT & Software ";"Other ";"https://www.udemy.com/big-data-hadoop-the-complete-course/";107;"True";120;4133;36;"Beginner Level";4.0;"2015-10-08T20:23:36Z";3.2;"Spanish";"False"
165;"Build+Deploy+Test with TFS 2015 and Selenium";"IT & Software ";"IT Certification ";"https://www.udemy.com/builddeploytest-with-tfs-2015/";109;"True";195;1420;29;"All Levels";2.5;"2016-04-28T18:04:46Z";2.6;"English";"True"
166;"Sensu - Introduction";"IT & Software ";"IT Certification ";"https://www.udemy.com/sensu-introduction/";315;"True";125;1120;43;"Beginner Level";3.0;"2017-01-23T17:04:49Z";3.1;"English";"False"
167;"AJAX using Javascript and JQuery + 2 Projects";"IT & Software ";"Other ";"https://www.udemy.com/learn-ajax-using-javascript-jquery-in-2-hrs-2-projects/";367;"True";200;668;22;"All Levels";1.0;"2017-02-07T00:45:51Z";2.9;"English";"False"
168;"VMware ESXi and vSphere Admin Tutorial";"IT & Software ";"Operating Systems";"https://www.udemy.com/vmware-esxi-and-vsphere-admin-tutorial/";199;"True";25;4086;14;"All Levels";1.5;"2015-03-08T21:13:13Z";3.6;"Japanese";"False"
169;"Turn an Old PC into a powerful NAS / Media Server";"IT & Software ";"Hardware ";"https://www.udemy.com/turn-an-old-pc-into-a-top-server/";51;"True";200;1033;29;"All Levels";2.0;"2017-01-11T16:17:20Z";3.5;"English";"True"
170;"Wordpress Advanced - Complete Security and Plugin Mastery";"IT & Software ";"Network & Security ";"https://www.udemy.com/wordpress-advanced-security-and-plugin-mastery/";5;"True";20;832;34;"All Levels";1.5;"2016-12-07T20:19:37Z";3.3;"Hindi";"False"
171;"CompTIA Security+ Certification - SY0-401 (2014 Objectives)";"IT & Software ";"IT Certification ";"https://www.udemy.com/comptia-security-certification-sy0-401-2014-objectives/";434;"True";195;677;40;"All Levels";4.5;"2016-12-18T16:13:47Z";4.6;"Japanese";"True"
172;"Java Spring Framework 4 and Spring Certification";"IT & Software ";"Other ";"https://www.udemy.com/spring-framework-4-course-and-core-spring-certification/";207;"True";20;3125;13;"Beginner Level";2.0;"2015-08-09T18:34:30Z";4.9;"Japanese";"False"
173;"Programming 101";"IT & Software ";"IT Certification ";"https://www.udemy.com/programming-101/";189;"True";50;1081;21;"All Levels";1.5;"2017-02-10T00:51:57Z";4.7;"English";"False"
174;"Microsoft Windows Server 2012 Certification - Exam 70-412";"IT & Software ";"Network & Security ";"https://www.udemy.com/microsoft-windows-server-2012-certification-exam-70-412/";60;"True";200;1645;42;"All Levels";2.0;"2016-09-07T20:33:30Z";4.0;"Spanish";"False"
175;"Fundamentos de Ethical Hacking: curso prático";"IT & Software ";"Network & Security ";"https://www.udemy.com/fundamentos-de-ethical-hacking/";1328;"True";120;3348;13;"All Levels";3.0;"2013-02-25T21:38:29Z";3.0;"Hindi";"True"
176;"Windows 7 Backup & Restore Mastery Guide";"IT & Software ";"Operating Systems ";"https://www.udemy.com/pay-nothing-to-save-your-business-in-no-time/";106;"True";200;939;19;"All Levels";1.5;"2017-02-10T22:40:57Z";4.5;"English";"True"
177;"Learn Linux: Become an Unix Master";"IT & Software ";"Operating Systems ";"https://www.udemy.com/learn-linux-become-a-unix-master/";40;"True";200;2115;88;"All Levels";5.5;"2015-11-13T18:10:25Z";5.0;"Spanish";"False"
178;"Convert HEX to Decimal in under 30 seconds!";"IT & Software ";"IT Certification ";"https://www.udemy.com/learn-how-to-do-hex-conversions-in-under-30-seconds/";173;"True";45;2230;10;"All Levels";1.5;"2015-10-09T21:27:49Z";2.5;"Spanish";"True"
179;"Ethical Hacking from Scratch to Advanced Technique";"IT & Software ";"Network & Security ";"https://www.udemy.com/ethical-hacking-from-scratch-to-advanced-technique/";631;"True";50;2053;44;"All Levels";5.5;"2014-10-01T18:49:29Z";3.5;"Hindi";"False"
180;"Learn Python Through Exercises";"IT & Software ";"Other ";"https://www.udemy.com/learn-python-through-exercises/";142;"True";80;1793;54;"Beginner Level";10.0;"2012-10-03T03:20:10Z";5.0;"Hindi";"True"
181;"Linux Security and Hardening, The Practical Security Guide.";"IT & Software ";"Network & Security ";"https://www.udemy.com/linux-security/";377;"False";0;3775;11;"Beginner Level";2.0;"2017-05-01T21:18:54Z";3.9;"English";"True"
182;"Cisco Application Centric Infrastructure - ACI - Explained";"IT & Software ";"Network & Security ";"https://www.udemy.com/cisco-aci-application-centric-infrastructure-mastery-series-step-1/";178;"True";200;521;24;"All Levels";3.0;"2016-02-24T17:30:41Z";3.0;"English";"True"
183;"IT Networking Fundamentals: CompTIA Network+ 2015";"IT & Software ";"Network & Security ";"https://www.udemy.com/it-networking-comptia-network-n10-006/";285;"True";20;2222;12;"All Levels";0.7;"2015-02-07T15:06:57Z";4.5;"English";"False"
184;"Mastering Ansible";"IT & Software ";"Other ";"https://www.udemy.com/mastering-ansible/";868;"True";50;1097;10;"Intermediate Level";1.0;"2014-11-08T02:21:54Z";4.7;"Hindi";"True"
185;"Unity 5 Lighting Fundamentals";"IT & Software ";"Other ";"https://www.udemy.com/unity-5-lighting-fundamentals/";221;"True";200;2506;76;"Beginner Level";6.0;"2015-05-11T23:16:54Z";3.5;"Spanish";"False"
186;"101 Cisco CCNA Labs";"IT & Software ";"Network & Security";"https://www.udemy.com/101-cisco-ccna-labs/";142;"True";120;975;23;"Intermediate Level";1.0;"2015-09-30T18:57:45Z";3.9;"Spanish";"True"
187;"ASP.NET: Create News Website";"IT & Software ";"Other ";"https://www.udemy.com/aspnet-create-news-website/";70;"True";145;1398;26;"All Levels";1.5;"2015-10-19T23:01:15Z";3.0;"English";"False"
188;"Red Hat Certified System Administrator - Exam EX200 - RHCSA";"IT & Software ";"IT Certification ";"https://www.udemy.com/red-hat-certified-system-administrator-exam-ex200-rhcsa/";394;"True";195;1096;24;"All Levels";1.5;"2015-10-29T00:34:09Z";3.4;"English";"False"
189;"Virtual Private Networks for beginners - VPN, Cisco training";"IT & Software ";"Other ";"https://www.udemy.com/virtual-private-network/";147;"True";200;1703;25;"All Levels";2.0;"2014-11-04T01:37:23Z";4.2;"Spanish";"True"
190;"Introduction to Raspberry Pi";"IT & Software ";"Hardware ";"https://www.udemy.com/introduction-to-raspberry-pi/";216;"True";45;1446;27;"Beginner Level";5.0;"2014-12-09T08:31:40Z";4.6;"English";"True"
191;"Cisco NEW CCNA R/S (200-125): The Complete Course";"IT & Software ";"Network & Security";"https://www.udemy.com/cisco-ccna-200-125-the-complete-course/";550;"True";20;2736;8;"All Levels";1.5;"2014-12-29T09:00:17Z";2.6;"Spanish";"False"
192;"CompTIA A+ Certification 901. The Total Course";"IT & Software ";"IT Certification ";"https://www.udemy.com/comptia-a-certification-901-the-total-course/";1125;"True";200;2000;34;"All Levels";4.5;"2014-12-11T20:35:05Z";4.6;"English";"False"
193;"CCNA Routing and Switching - The Easy Certification Guide";"IT & Software ";"Network & Security";"https://www.udemy.com/ccna-routing-and-switching-the-easy-certification-guide/";133;"True";75;853;48;"Beginner Level";4.5;"2016-11-06T22:33:44Z";4.3;"English";"False"
194;"Arduino Fun: Make a high-tech remote controlled car";"IT & Software ";"Hardware ";"https://www.udemy.com/arduauto/";66;"True";20;3094;22;"All Levels";3.5;"2015-07-17T22:10:39Z";2.7;"English";"True"
195;"Ethical Hacking for Beginners";"IT & Software ";"Other ";"https://www.udemy.com/ethical-hacking-for-beginners/";36;"False";0;4077;20;"Beginner Level";1.5;"2016-08-18T21:57:04Z";3.2;"Japanese";"True"
196;"Fundamentals of the MarkLogic NoSQL Database";"IT & Software ";"Other ";"https://www.udemy.com/marklogic-fundamentals/";85;"True";20;4117;5;"Intermediate Level";1.0;"2013-04-04T21:36:10Z";2.8;"Hindi";"False"
197;"Install & Setup a WordPress Theme like Demos & Making Money";"IT & Software ";"Other ";"https://www.udemy.com/how-to-installing-setting-up-a-wordpress-theme-template-make-money/";13;"True";20;1369;31;"All Levels";1.5;"2016-03-06T21:33:58Z";2.6;"Japanese";"True"
